id,name,area,experience,key_skills,description
129086792,Senior Data Analyst,Москва,От 3 до 6 лет,"Python, pandas, Scikit-learn, Jupyter","О нас: АО «Финам» — инновационная брокерская компания, стоящая в авангарде цифровой трансформации финансовых услуг. Мы создаем продукты, которые не просто соответствуют времени, но опережают его, своевременно и предиктивно внедряя современные технологии и цифровые решения.Мы ожидаем увидеть:  От 3 лет коммерческого опыта; Python (Pandas, Scikit-learn, Jupyter) — уровень свободного владения инструментом анализа; Понимание предметной области (трейдинг): нужно понимать домен, чтобы самостоятельно оценивать адекватность стратегий без подсказок; Умение объяснить сложные концепции (например, t-тест) простым языком.  Чем предстоит заниматься:  Реализация и отладка математического аппарата для Search Space Optimization (кластеризация бэктестов, расчет корреляций, Adjusted Sharpe); Не просто кодить по ТЗ, а понимать физический смысл формул; Продуктовая аналитика: настройка метрик с нуля, поиск проблем, интерпретация поведения пользователей; Валидация результатов системы (LLM + код): оценка качества генерируемых стратегий с точки зрения здравого смысла и статистики.  Мы предлагаем:  Стабильную ""белую"" зарплату, оформление по ТК РФ, медицинская страховка (ДМС со стоматологией), «бонусы» за стаж работы; Гибридный или удалённый формат работы; Комфортный офис в центре Москвы с зоной отдыха на крыше, кофе-поинтами с ароматным кофе, а также собственный тренажерный зал; Посещение внешних конференций и профильных мероприятий, внутренние мит-апы и встречи профессиональных сообществ; Скидки от компаний партнеров (театры\кино, фитнес и др.); Гибкие бизнес-процессы, минимум бюрократии и согласований; Активная корпоративная жизнь – регулярные корпоративные мероприятия, футбольная команда, шахматный клуб."
129067481,Senior Data-аналитика по ценообразованию,Екатеринбург,От 3 до 6 лет,"SQL, Clickhouse, Python, Ценообразование, Qlik Sense, Контроль и анализ ценообразования, Анализ ценообразования, Apache Airflow, DAX, Power BI, Power Pivot, Power Query, Data Analysis, Data Science, Маркетплейсы","Привет, мы «Золотое Яблоко» — компания, где: в коммерческом департаменте работает более 300 человек в России, Казахстане, Беларуси, ОАЭ и Катаре; поддерживаются новые идеи и проекты; стремление к обучению считается большим плюсом. Для усиления департамента аналитики коммерции мы ищем Senior Data-аналитика (Pricing). Вам предстоит разработка моделей ценовой эластичности, повышение эффективности действующих моделей ценообразования, оптимизировать ценовую политику для разных стран и повышать глобальную выручку и удовлетворённость клиентов ценами. Что нужно делать:  Операционная аналитика: разработка и поддержание дашбордов (QlikSense, PowerBI), создание периодических отчётов и организация рассылки, построение etl-процессов с автоматическим запуском по расписанию (airflow/prefect), выполнение ad hoc запросов по исследованию ценовых факторов, оценка эффективности сочетания промо и ценового позиционирования Участие в разработке методик и создании моделей эластичности, моделей реакций на рынок, оценке эффективности правил ценообразования, разработке подходов к динамическому ценообразованию Прогнозирование и оценка результатов ценовых тестов Работа с DataOffice по созданию необходимых таблиц и баз данных на ClickHouse; Кросс-функциональное взаимодействие внутри ценообразования с локальными командами в других странах, менеджерами ценообразования, категорийными менеджерами, BI-подразделением и другими подразделениями DataOffice для реализаиции моделей ценообразования Наставничество для junior/middle-аналитиков в команде Ведение документации по методикам и процессам в confluence  Что ждём от кандидата:  Опыт работы Data-аналитиком от 3 лет в направлении коммерческой аналитики (ценообразование предпочтительно), либо от 5 лет в других направлениях. В первую очередь смотрим кандидатов с опытом в ритейле (e-commerce, омни, оффлайн-сети) Отличные навыки работы с SQL (аналитические функции, оптимизация запросов, оконные функции). Обязателен опыт работы с Clickhouse (понимание движков таблиц) Опыт использования следующих аналитических инструментов: Excel (PowerPivot-DAX, PowerQuery), Python (Pandas, NumPy, Statsmodels/Scikit-learn, визуализация — Matplotlib/Plotly/Seaborn, фреймворк Streamlit), BI-инструменты (предпочтение QlikSense/Power BI) Опыт использования Git, Airflow Опыт построения и использования моделей эластичности спроса от цены, спроса от скидки, от прайс-индекса Понимание смысла и методики метрик продаж: выручка, маржа (фронт, бэк и пр.), наценка, прайс индекс, структура продаж и прочие  Почему с нами хорошо:  Персональное предложение по заработной плате и официальное трудоустройство, мы за прозрачность и честность График работы: 5/2, 8 часовой рабочий день. Возможна работать в удаленном или гибридном формате работы ДМС со стоматологией, потому что мы заботимся о твоем здоровье; Мы предлагаем помощь карьерного консультанта для выбора индивидуального направления развития Штаб-квартира в центре Екатеринбурга с собственным баром, зонами для отдыха, амфитеатром и садом из финиковых пальм, папоротников и гигантских фикусов Частичная компенсация питания при работе из офиса Открытый диалог с топ-менеджерами и дружный коллектив — база нашей культуры Изучение английского языка с преподавателем, компенсация обучений и участие в конференциях, чтобы ты рос вместе с компанией Корпоративная скидка в «‎Золотое Яблоко», а еще бонусы и акции от партнеров Масштабные корпоративы, книжные и спортивные сообщества, small talk и множество других неформальных встреч Никаких ограничений по дресс-коду и внешнему виду. Мы уважаем твою индивидуальность!  Делай то, что любишь вместе с нами Мы внимательно знакомимся с каждым поступившим к нам резюме. В случае принятия положительного решения, мы обязательно свяжемся с Вами после 12.01.2025"
129075878,Junior/Middle Data scientist NLP (валидация GenAI решений),Москва,От 1 года до 3 лет,,"Наша команда занимается оценкой и управлением модельным риском. Модельный риск возникает вследствие решений, которые основаны на неверных или неправильно интерпретируемых моделях, что приводит к финансовым и репутационным потерям. Мы валидируем все модели Сбера, способные значимо повлиять на финансовый результат, разрабатываем и автоматизируем методы для валидации моделей различных классов. А также строим систему отчетности для управления модельным риском и платформу для онлайн-мониторинга и автовалидации моделей. Обязанности  разбираться в архитектурах LLM, а также решениях на их основе (агенты, RAG и тд) тестирование корректности моделей на корректность GenAI решений исследовать подходы к моделированию и валидации различных GenAI решений, определять их методологию, применять передовые технологии и распространять наработки автоматизировать процесс валидации.  Требования  высшее образование в области технических / физико-математических наук знание классического машинного обучения и статистического анализа знание алгоритмов и структур данных знание Python и библиотек анализа данных: PyTorch, HuggingFace и Transformers знание PySpark, SQL опыт работы с базами данных опыт модельной аналитики и управления модельным стеком в бизнес-процессе понимание принципов устройства, обучения и оценки качества больших лингвистических моделей (LLM) и генеративных трансформеров типа GPT навыки работы с генеративными AI-моделями; опыт создания AI-агентов и использования их в работе будет преимуществом опыт использования GigaChat, Kandinsky и аналогов в продуктах, навыки создания и использования AI-агентов инструментальное владение AI для анализа, генерации и автоматизации.  Условия  комфортный современный офис рядом с м. Волгоградский проспект гибридный формат работы годовая премия корпоративный спортзал и зоны отдыха более 400 образовательных программ СберУниверситета для профессионального и карьерного развития регулярные митапы и развитое DS-community расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа гибкий дисконт по ипотечному кредиту, равный 1/3 ключевой ставки ЦБ бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров вознаграждение за рекомендацию друзей в команду Сбера."
129085747,Data Cистемный аналитик,Москва,От 3 до 6 лет,"SQL, Системный анализ","Мы – РТК ИТ, аккредитованная ИТ компания, оказывающая полный комплекс услуг по разработке и внедрению программных решений. Каждый день на наших проектах задействовано 4200+ сотрудников, у нас 70+ направлений разработки различных решений. За 11 лет нашей работы мы успешно реализовали более 60 ИТ-продуктов. О проекте: Развитие проекта по оптимизация инвестиционного планирования и прогнозирования на основе предиктивного моделирования. Стек: Языки/библиотеки: Python (pandas), SQL, Spark; Опыт работы с BI-инструментами (Power BI и пр.) Чем предстоит заниматься: Анализ бизнес-требований: - Взаимодействие с заказчиком для понимания целей проекта и ключевых бизнес-показателей - Перевод бизнес-задач в технические требования для аналитики и Data Science команд Работа с источниками данных: - Поиск, доступ и работа с системами источниками данных, связанными с финансовыми потоками и инвестициями - Ведение документации по структуре и качеству данных - Выявление узких мест в системе источнике совместно с заказчиком Обработка и подготовка данных: - Анализ данных на предмет релевантности, чистки, трансформации и аномалий - Взаимодействие с командой DS для оптимизации процессов подготовки данных Аналитика и выявление закономерностей: - Проведение статистического анализа, визуализация данных - Поиск закономерностей, трендов и аномалий в денежных потоках и инвестиционных данных Разработка гипотез и проведение тестов: - Формулирование гипотез, связанных с прогнозированием и анализом денежных потоков - Организация и проведение A/B тестов или других методов проверки гипотез для подтверждения идей Написание документации и презентаций: - Документирование результатов анализа, сценариев использования и схем данных - Подготовка презентаций для внутренней команды и заказчика для разъяснения выводов и рекомендаций Поддержка разработки ML-моделей: - Оценка применимости данных для ML-подходов - Помощь в сборе и формировании признаков (фич) для моделей прогнозирования Коммуникация с командой Data Science и бизнесом: - Передача и разъяснение бизнес-требований для DS - Помощь в интерпретации результатов анализа и моделей в контексте бизнес-целей Перевод бизнес-задач в технические задания: - Формулирование конкретных задач и требований для технической реализации командой DS - Обеспечение чёткой коммуникации между бизнесом и техническими специалистами Мониторинг и оценка эффективности решений: - Мониторинг результатов моделей и влияние решений на бизнес-процессы - Проведение пост-исследований и повторных тестов по мере необходимости Что мы ожидаем: Знания и навыки:  Понимание финансовых процессов: опыт работы с инвестициями, денежными потоками, бюджетами, финансовой отчетностью Аналитические навыки: уверенное владение SQL, Excel, опыт работы с BI-инструментами (Power BI и пр.) Знание методов анализа данных: статистика, визуализация, выявление закономерностей Понимание ML: базовые знания о принципах машинного обучения, опыт участия в проектах по прогнозированию будет преимуществом Коммуникабельность: умение взаимодействовать с техническими и бизнес-подразделениями Навыки организации работы: умение вести документацию, управлять задачами, работать в команде  Опыт: - От 3-х лет в бизнес-аналитике, финансовом анализе или Data Science в финансовых или инвестиционных компаниях - Высокий уровень ответственности - Внимательность к деталям - Фокус на результат Мы предлагаем:  Удаленный или гибридный формат работы; У нас классная корпоративная культура, мы открыты, дружелюбны, профессиональны; Возможность принимать участие в конференциях, проходить обучение за счет компании; Полностью ""белая"" заработная плата: оклад + годовая премия; Кафетерий льгот, который искренне любят наши сотрудники; График работы гибкий: начало работы с 08:00 до 10:00 МСК, окончание - с 17:00 до 19:00 МСК, Сб-Вс – выходные.  Нам можно написать: @Cloudnumbernine9"
129074507,Data analyst / Аналитик данных (ученик),Москва,Нет опыта,"Python, SQL, NoSQL, Big Data, Data Engineer, Математический анализ, Математическая статистика, Алгоритмы и структуры данных, Статистика","Кто сказал, что нужен опыт? Мы ценим твой потенциал!Мы — российская аккредитованная ИТ-компания, обладатель премии «Работодатель года» по версии Habr. C 2007 года разрабатываем цифровые решения для b2b-клиентов. Мы работаем с топовыми российскими и иностранными компаниями и знаем, какие специалисты востребованы на рынке. Наша принципиальная позиция - самостоятельная подготовка специалистов в штат, с чем мы прекрасно справляемся, благодаря собственной программе обучения.Ежегодно мы обучаем 900+ человек, лучшие стажеры после обучения получают первую работу в IT. 75% стажеров с первого раза проходят интервью на проекты.Поэтому приглашаем вас на обучение Аналитик данных с последующим трудоустройством. Из чего состоит программа обучения?   онлайн-интенсив 1 месяц;   занятия проходят 2 раза в неделю, по вечерам 1-1,5 часа.;   вы изучаете теорию и отрабатываете ее с помощью практических заданий;   обучение на онлайн-интенсиве можно совмещать с работой.   Требования к кандидатам:  законченное высшее или среднее специальное профильное образование; готовность пройти стажировку в компании ASTON.  После успешного окончания онлайн-интенсива обучающийся автоматически зачисляется на стажировку в Лабораторию ASTON. Условия стажировки:  обучение 3-4 месяца 5 дней в неделю с 9:00 до 18:00 с перерывом на обед; изучение теории с еженедельными проверками изученного материала; практика на учебных проектах под руководством опытного техлида; подготовка к собеседованию и самопрезентации; кандидаты из городов, где нет нашего офиса, могут пройти обучение удаленно;  после старта на коммерческом проекте формат работы: гибридный в офисе ASTON до момента перехода на уровень М2 (3 дня/2 дня удаленно) / полное посещение офиса заказчика.   после старта на коммерческом проекте важна готовность к командировке в Санкт-Петербург или Москву.   Что мы предлагаем?  платим стипендию; официально устраиваем на работу; первая заработная плата от 90 000 RUB GROSS; даем доступ к корпоративной программе обучения; после выхода на проект регулярно пересматриваем и повышаем зарплату; обеспечиваем классические IT-плюшки: офис в центре города, бесплатный английский, корпоративные ивенты, частичная компенсация стоимости спортивных абонементов.  Приходи в ASTON и расти вместе с нами!"
129075778,Senior Data Scientist,Москва,Более 6 лет,"Python, MLflow","Объединённая компания Wildberries и Russ — это международная технологическая компания, образованная в результате слияния двух лидеров рынка — IT-компании Wildberries и оператора наружной рекламы Russ.Сейчас мы ищем Senior Data Scientist в команду Балансировки спроса-предложения для работы с проектами маршрутизации и построения моделей для логистики.Обязанности:  Прогнозировать нагрузку на логистику; Оценивать время в пути для товаров; Моделировать цены на перевозки.  Требования:  Структурное и системное мышление; Умение вести коммуникацию с бизнесом (планирование, управление сроками, презентация результатов); Подтвержденный бизнес результат внедрения разработанных ML алгоритмов; Умение применять на практике алгоритмы классического ML (особенно временных рядов и бустингов); Хорошее знание алгоритмов и структур данных; Уверенное владение классическим ML-стеком: Pandas, SKLearn, Numpy, Prophet, statsmodels, XGBoost/LightGBM/Catboost; Опыт работы с базами данных (SQL); Знание Spark будет плюсом.  Условия:  Обучение и развитие: языковые клубы, собственный корпоративный университет, программы развития управленческих навыков и многое другое; Благополучие сотрудников: корпоративный пакет ДМС со стоматологией, корпоративный спорт, консультации психолога и дополнительные возможности аккредитованной IT-компании; Множество сообществ: клуб спикеров, футбола, йоги, шахмат и т.д.; Забота о семьях: создаем условия, в которых легко сочетать карьеру и заботу о близких – от гибкого подхода до масштабных проектов для детей сотрудников; Скидки и партнерские программы: на обучение, страхование, покупки и многое другое; Комфортная рабочая среда: бесплатное питание в офисе, современные офисы рядом с метро, корпоративная техника и портал для сотрудников."
