id,name,area,experience,key_skills,description
128740331,Дата аналитик ( Data Analyst),Москва,От 1 года до 3 лет,,"Мы ведущий технологический партнер Счетной палаты Российской Федерации.АНО «Цифровой аудит» специализируется на внедрении инноваций в области Big Data и AI для создания надежных, эффективных и масштабируемых технологических решений. Обязанности:  Выгрузка и обработка больших массивов данных (финансовых, операционных) из открытых источников и их витрин данных Проведение аналитики и тестирование гипотез по запросу руководства Формирование выводов на основании собранной аналитики Создание Excel-отчётов и презентаций  Требования: - Высшее образование МАГИСТРАТУРА!  Навыки сбора, обработки и анализа больших объемов финансовых данных Логическое построение и формирование выводов на основе собранной аналитики, в том числе выявление закономерностей и аномалий Умение тестировать гипотезы на основе собранных данных Уверенный опыт работы с Excel: умение строить сводные таблицы, использовать сложные формулы Умение презентовать результаты работы коллегам Знание sql, python на уровне не ниже среднего Создание Excel-отчётов и презентаций Аналитический склад ума, умение формулировать гипотезы и проверять их на данных Знание бюджетного процесса и финансового анализа, а также опыт работы дата аналитиком на крупных ГИСах (гисы ФНС, Казначейства) будет являться преимуществом  Условия:  Формат работы - ОФИС! Прозрачная система мотивации, стабильная загрузка Оформление в соответствии с ТК РФ Дружный коллектив и лояльное внимательное руководство Разнообразный набор социальных льгот и гарантий Уровень заработной платы обсудим на собеседовании"
128731045,Аналитик больших данных/Data Scientist,Москва,От 3 до 6 лет,,"Привет! А ДЕНЬГИ — это команда единомышленников с гибким подходом к разработке финтех-продуктов. Мы — часть большого холдинга Альфа-Банка со своим независимым подходом к ведению бизнеса. Вместе мы создаем лучший финансовый сервис для миллионов клиентов. Не боимся рисковать, ищем новые решения и получаем прорывные результаты. Мы ищем Аналитика больших данных для работы в полностью удалённом формате. Присоединяйся и создавай новую историю с нами! КАКИЕ ОЖИДАЮТ ТЕБЯ ЗАДАЧИ:  Разработка ML-моделей для решения бизнес и рисковых задач, тестирование и оценка их качества; Выдвижение гипотез и извлечение ценных инсайтов при построении моделей; Поддержка и развитие DS инфраструктуры и feature store; Автоматизация процессов обучения, тестирования, сборки и доставки компонентов платформы; Внедрение ML моделей в продакшен среду; Разработка ML пайплайнов для автоматизации процессов.  НАШ КАНДИДАТ ОБЛАДАЕТ:  Глубокие знания классического ML, теории вероятностей, математической статистики, алгоритмов и структур данных; Знание алгоритмов и структур данных, способность применять в реальных задачах; Уверенное владение Python и SQL; Понимание структуры моделей ML; Опыт работы с ClearML, Airflow, Docker, JupyterHub; Умение работать с git. МЫ: Соблюдаем ТК РФ:   Официальное трудоустройство в штат компании по ТК РФ;   Предлагаем гибкий формат работы:   Возможность удалённо работать ;   А если тебе захочется поработать оффлайн - в твоём распоряжении офис в Москве в урбанистическом стиле, в одной минуте ходьбы от м. Технопарк;   Заботимся о здоровье:  С первого дня работы ты можешь выбрать расширенную программу ДМС со стоматологией или компенсацию расходов на оплату спорта; Линия психологической поддержки; Врач в офисе и массажные кресла (для сотрудников в Москве); Бесплатные посещения фитнес-клуба А-sport на ст. м. Технопарк​​​​;  Профессионально развиваемся:   Корпоративная программа профессионального обучения совместно с Альфа Групп (внутренние и внешние программы);   Возможность участия в профильных конференциях;   Онлайн-библиотека;   Карьерное развитие. Ты развиваешься и растешь вместе с командой;   Программа наставничества;   Профессиональные коммьюнити;   Думаем о каждом:   Корпоративные мероприятия и тимбилдинги в онлайн и оффлайн формате;   Подарки к праздникам и материальная помощь по особым случаям;   + 3 дня 100% оплачиваемых day off в году.   Интересна вакансия? Отправь отклик! Мы внимательно рассмотрим твое резюме и, если случится мэтч, обязательно свяжемся :)"
128746726,Middle Data Scientist (ML) / Дата-сайентист,Москва,От 1 года до 3 лет,,"Сейчас мы в поиске middle data scientist на наш новый проект - модель машинного обучения для прогнозирования первичных продаж. Какие задачи вас ждут:  Разработка и внедрение ML-моделей (ближайший проект – прогнозирование временных рядов). Разведочный анализ данных (EDA). Эксперименты с различными подходами и алгоритмами моделей. Генерация и проверка гипотез для увеличения качества моделей. Ведение и приоритезация бэклога гипотез. Разработка инфраструктуры для отслеживания экспериментов, автоматического обновления данных и переобучения моделей. Реализация (совместно с IT) интеграций результатов модели в целевые системы. Визуализация и интерпретация результатов для бизнес-подразделений. Ведение документации. Участие в развитии внутренних ML-инструментов и best practices команды.  Мы ожидаем:  Высшее образование, предпочтительно в области компьютерных, математических или инженерных наук. Опыт реализации коммерческих ML-проектов end-to-end. Уверенное владение Python (pandas, numpy, scikit-learn, LightGBM, statsmodels, pytorch/tensorflow и др.). Знание ML-алгоритмов (линейные модели, бустинг, кластеризация, нейронные сети и др.). Понимание статистики, вероятностных моделей, методов работы с шумными и неполными данными. Практика работы с системами MLOps: автоматизация пайплайнов, мониторинг, переобучение, версионирование экспериментов (MLflow, Kubeflow и др.). Владение SQL и опыт работы с реляционными базами данных. Навыки визуализации данных (Plotly). Готовность объяснять результаты нематематической аудитории.  Будет плюсом:  Понимание предметной области прогнозирования спроса в FMCG/Retail. Опыт реализации моделей прогнозирования временных рядов. Опыт деплоя моделей (Docker, FastAPI, Airflow/Prefect, CI/CD и др.)."
128746670,Middle Data Analyst (ML) / Аналитик данных,Москва,От 3 до 6 лет,,"Сейчас мы в поиске middle data analyst на новый проект - модель машинного обучения для прогнозирования первичных продаж.  Какие задачи вас ждут:   Вы будете находить точки роста нашего продукта, анализируя, где и почему ML-модель показывает низкое качество прогноза.   Участвовать в полном цикле работы с гипотезами: от приоритизации бэклога и проведения A/B-тестов вместе с Data Scientist'ами до пост-анализа их внедрения и оценки бизнес-эффекта.   Собирать и валидировать данные из корпоративных систем для пилотных и продуктивных ML-моделей.   Автоматизировать потоки данных для моделей, работая в связке с IT-командой (DWH и другие системы).   Проводить разведочный анализ (EDA) и глубоко погружаться в ad-hoc-запросы, чтобы готовить содержательные выводы и рекомендации для бизнеса.   Создавать и поддерживать систему мониторинга качества данных и метрик ML-моделей.   Разрабатывать удобные дашборды в FineBI и Python Notebooks для автоматического отслеживания аномалий и отчетности на базе ML-прогнозов.   Формировать ТЗ на витрины данных и вместе с бизнесом выстраивать процессы для поддержания высокого качества данных.   Мы ждём, что у вас:   Опыт работы аналитиком данных или BI-аналитиком от 2 лет, желательно в сферах FMCG или Retail.   Отличное знание SQL и уверенный опыт работы с реляционными базами данных.   Навыки обработки и анализа данных на Python (особенно библиотеки pandas).   Уверенное владение Excel, Power Query, Power Pivot.   Опыт объединения и трансформации данных из разных источников (CSV, базы данных, API).   Высшее образование (техническое, математическое или инженерное будет преимуществом).   Будет большим плюсом:   Опыт проведения A/B-тестов и работы в продуктовых командах.   Знакомство с инструментами для визуализации, например, FineBI, Tableau или Power BI.   Понимание принципов машинного обучения и метрик качества моделей.   Опыт взаимодействия с Data Warehouse (DWH)."
128758726,Middle/Senior Data Analyst,Москва,От 1 года до 3 лет,,"Мы — быстрорастущая продуктовая компания в сфере iGaming с глобальными амбициями, работающая на международных рынках. В связи с развиием финансового и платёжного направления мы ищем Middle/Senior Data Analyst, который будет работать с большими объёмами данных, моделировать затраты и напрямую влиять на эффективность платёжной инфраструктуры бизнеса. Обязанности: • Работа с большими массивами данных и базами данных, разработка автоматизированных аналитических отчётов и скриптов • Построение и поддержка моделей прогнозирования затрат и финансовых показателей • Разработка и улучшение алгоритмов повышения эффективности роутинга платёжных систем • Аналитика стоимости платёжных систем, комиссий и связанных расходов • Поддержка и развитие существующих стратегических и операционных моделей • Работа с внутренней отчётностью компании, формирование и ведение регулярных отчётов • Сверка данных между учётными системами и аналитическими отчётами, выявление расхождений, их описание и обоснование • Оптимизация и автоматизация существующих отчётов, процессов и процедур Требования: • Уверенное и продвинутое владение Python и SQL • Опыт работы с Power BI / Power Query • Продвинутые навыки Excel (VBA, Power Pivot) • Опыт работы с большими объёмами данных и сложной бизнес-логикой Будет плюсом: • Знания и практический опыт в области финансов, управленческого учёта • Опыт работы с платёжными системами, эквайрингом, комиссиями Предлагаем: • Удалённую работу (по миру) или офис в Москве (по желанию) • Гибкий график 10:00–19:00 / 11:00–20:00 с плавающим началом дня • Гибкий формат трудоустройства • Конкурентную заработную плату • Работу в международном холдинге с масштабными планами роста • Прямое влияние на финансовую эффективность и ключевые бизнес-решения • Качественный онбординг и поддержку команды Почему iGaming? iGaming — это одна из самых динамичных индустрий с огромными объёмами транзакций, сложной платёжной логикой и высокой ценой аналитических ошибок. Здесь аналитик — не просто источник отчётов, а ключевой участник принятия решений, влияющих на прибыль, масштабирование и устойчивость бизнеса.   Если вам интересно работать с реальными деньгами, сложными данными и видеть результат своей работы — будем рады познакомиться 🚀"
128735176,Senior Data Scientist,Москва,От 3 до 6 лет,,"Обязанности:    Проведение исследований и анализ экспериментов с данными (структурированными и неструктурированными: текст, изображения, видео, аудио). Разработка и внедрение моделей машинного и глубокого обучения (TensorFlow, PyTorch, scikit-learn). Оптимизация алгоритмов и процессов аналитики для повышения точности и производительности. Создание дашбордов и отчётов для визуализации результатов (Tableau, Power BI). Обеспечение качества данных: сбор, очистка, хранение и проверка данных. Исследование рынка, поведения пользователей и конкурентной среды на основе данных. Сотрудничество с бизнес-аналитиками, продуктовыми менеджерами и разработчиками для достижения бизнес-целей. Разработка методик воспроизводимого кода и документации для экспериментов. Участие в создании цифровых продуктов и услуг, реализация как исследовательских, так и прикладных решений.  Требования:    Опыт работы в Data Science не менее 4 лет, включая проекты с ML/Deep Learning. Высокий уровень владения Python, R, SQL и библиотеками машинного обучения (TensorFlow, PyTorch, scikit-learn). Знание статистики, методов анализа данных и алгоритмов машинного обучения. Опыт работы с инструментами визуализации (Tableau, Power BI) и облачными платформами (AWS, GCP, Azure). Навыки обработки неструктурированных данных (текст, изображения, видео). Умение разрабатывать воспроизводимые эксперименты и оптимизировать алгоритмы. Опыт взаимодействия с бизнес-командами и командой разработки. Лидерские качества, способность влиять на стратегию подразделения.  Условия:    Официальное трудоустройство в аккредитованной ИТ компании. Корпоративная бонусная программа, позволяющая компенсировать проценты по ипотечному кредиту. Ежегодный пересмотр и индексация заработной платы по результатам работы, годовые премии. Расширенная программа ДМС, включая стоматологию, корпоративная программа лояльности. Удаленный формат работы."
128753496,Data scientist Middle+,Москва,От 1 года до 3 лет,,"В продуктовую команду внедрения и развития искусственного интеллекта в сфере EdTech в СБЕРе ищем выдающегося Data Scientist/ML Engineer. Тебе предстоит заниматься разработкой ML-пайплайнов и AI-систем с использованием передовых технологий AI: NLP, LLM, MLLM, RAG, AI-агентов и мультиагентных систем в частности на базе флагманской модели СБЕРа – GigaChat. Твоей главной целью в команде с дата-аналитиками и промпт-инженерами и разработчиками будет создание production-систем, способных обрабатывать большие объемы данных разных модальностей и выдавать результаты, нацеленные на эффективное решение бизнес-задач. У тебя есть уникальный шанс принять участие в формировании передовых AI native EdTech решений в команде сильных и амбициозных профессионалов, нацеленных на результат. Обязанности  Оперативная проверка гипотез (Proof of Concept): предобработка данных, подбор, тестирование и дообучение моделей и функционала (например, function calling), подсчет и улучшение метрик, необходимых для решения бизнес-задачи, EDA; Участие в подготовке тестовых и валидационных датасетов, разработка требований к данным, их формату, качеству, структуре, объему, проработка соответствующих методологий разметки, необходимых для качественной отработки AI-систем; Разработка, внедрение, мониторинг и оптимизация ML-пайплайнов и AI-систем, в частности RAG (LLM, cross-encoder, модели ранжирования и т. п.) в том числе для данных разных модальностей (текстов, видео, аудио); Совместно с командой анализ функциональных требований, дизайн решения, проектирование оптимальной функциональной архитектуры реализации; Участие в проработке оптимальных интеграционных сценариев с источниками данных (в том числе разных форматов и модальностей) совместно со смежными командами, отстройка оптимальных ETL-процессов с учетом бизнес-требований.  Требования  Знания Python и библиотек для работы с данными (pandas, numpy, matplotlib, seaborn, pytorch, sklearn, BeautifulSoup и пр.) Знания классических и современных методов работы с текстовыми данными: токенизация, стемминг, лематизация, NER, sentiment analysis, кластеризация, TF-IDF, embeddings; трансформеры (BERT и пр.), LLM, MLLM, и пр. Понимание принципов работы моделей в области распознавания и синтеза речи и генерации изображений; Построение LLM-, RAG-пайплайнов, агентных и мультиагентных систем с применением соответствующих инструментов: LangСhain, GigaChain, LangGraph, function calling, векторные БД, ETL, и пр. Отслеживание тенденций и нововведений, оперативное тестирование новых инструментов для решения прикладных бизнес-задач; Понимание принципов MLOps, участие в процессах выкатки и поддержки разработанных AI-решений в production-среде; Опыт/понимание работы с технологиями: Docker, fastAPI, gRPC, REST и пр.  Будет плюсом:  Понимание тонкостей промпт-инжиниринга и соответствующий опыт; Опыт работы/знание Java; Понимание принципов работы классического ML, рекомендательных систем, CV.  Условия  Гибридный формат работы (современный офис в Москве на Кутузовском проспекте); Льготные ипотечные условия кредитования; Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Мега Маркет, Самокат, Еаптека и другие; ДМС с первого дня и скидки на страхование для близких; Корпоративная пенсионная программа; Детский отдых и подарки за счет Компании; Обучение за счет Компании: онлайн курсы, неограниченный доступ к библиотеке и обучение на базе Корпоративного университета тренинги, митапы и возможность получить новую квалификацию;  *Уважаемый соискатель! Обращаем Ваше внимание, что в целях подбора персонала АНО ДПО «Корпоративный университет Сбербанка» привлекает к обработке Вашего резюме Публичное акционерное общество «Сбербанк России», ИНН 7707083893, адрес местонахождения: Российская Федерация, г. Москва, улица Вавилова, 19."
128761271,Lead/Senior Data Scientist,Москва,Более 6 лет,,"Мы в поиске специалиста по Data Science, который будет внедрять современные ML и AI решений в различные процессы всех линий бизнеса Сбербанк Страхования. Мы ищем профессионала, который будет развивать направление генеративного ИИ и создавать инновационные решения на базе больших языковых моделей. Если у тебя есть идеи как сделать жизнь множества клиентов Сбербанк Страхования лучше - тогда нам по пути!   Обязанности  Проведение исследовательского анализа данных (EDA) для выявления ключевых метрик и закономерностей, построение моделей. Data-driven подход к разработке Разработка и внедрение AI-агентов на базе LLM (SOTA open-source решения), в т.ч участие в создании и развитии RAG-систем (Retrieval-Augmented Generation) Проектировать архитектуру приложений и пайплайнов обработки пользовательских запросов Работа с LLM: написание и оптимизация промптов (prompt engineering), управление взаимодействием с моделью Интеграция решений с корпоративными системами, обеспечение их взаимодействия Создание автономных бизнес-процессов в компании    Требования  Опыт работы с Python и библиотеками: pytorch, pandas, numpy, SQLAlchemy, Scikit-learn, Matplotlib/Seaborn Писать поддерживаемый, читаемый код; участвовать в ревью, обсуждениях и формировании технических подходов Практический опыт в NLP: векторизация текста, классификация запросов, построение RAG-систем, дообучение языковых моделей, эмбеддингов и пр. Или/и практический опыт в CV: дообучение Sota моделей в задачах классификации, детекции, сегментации, идентификации и пр. Понимание классических алгоритмов ML Понимание методов обучения нейросетевых моделей (transfer learning, fine tuning) Навыки работы с Git, опыт интеграции решений в промышленные среды Инструментальное владение AI для анализа, генерации и автоматизации    Будет плюсом:  LangChain/LangGraph Базовые навыки работы с OracleDB/PostgreSQL Понимание PEFT методов дообучения LLM/VLM Опыт разработки чат-ботов и диалоговых систем, знание этапов продакшн-внедрения ML/AI-решений Навыки контейнеризации (Docker) и работы с async/threading. Навык работы с генеративными AI-моделями и опыт создания AI-агентов и использования их в работе    Условия  Гибридный формат работы, в современном офисе в Москве на Проспекте Мира (Олимпийский 14, БЦ Даймонд Холл) Выгодные ипотечные льготные условия кредитования Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Сбер Еаптека и другие ДМС с первого дня и льготное страхование для близких Корпоративная пенсионная программа Детский отдых и подарки за счет Компании Обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги, митапы и возможность получить новую квалификацию Скидки на отдых в лучшем в мире курортном комплексе «Mriya Resort & SPA» в Ялте."
128753319,Senior Data Scientist,Москва,От 3 до 6 лет,,"Мы ищем опытного специалиста по работе с искусственным интеллектом и машинному обучению, готовых решать амбициозные задачи в сфере HR-технологий Сбербанка. Если ты хочешь создавать инновационные продукты и сервисы, влияющие на развитие сотрудников крупнейшей финансовой организации страны — эта позиция для тебя! Наш основной технологический стек включает:  - Язык программирования Python (среда JupyterLab)  - Базы данных PostgreSQL и GreenPlum  - Библиотеки и фреймворки: PyTorch, NumPy, Pandas, LightGBM, LangChain, LangGraph.Обязанности  реализация интеллектуальных ассистентов и чат-ботов для автоматизации процессов подбора персонала и карьерного развития сотрудников развитие рекомендательных систем для повышения эффективности поиска кандидатов и вакансий прогнозирование текучести кадров и оптимизация внутренних перемещений сотрудников внутри организации создание и обучение моделей обработки естественного языка и классических алгоритмов машинного обучения реализация интеллектуальных ассистентов и чат-ботов для автоматизации процессов подбора персонала и карьерного развития сотрудников развитие рекомендательных систем для повышения эффективности поиска кандидатов и вакансий прогнозирование текучести кадров и оптимизация внутренних перемещений сотрудников внутри организации.  создание и обучение моделей обработки естественного языка и классических алгоритмов машинного обучения. Требования  опыт работы в области Data Science от двух лет уверенные знания Python и SQL понимание принципов работы крупных языковых моделей (LLMs) и мультиагентных систем знакомство с основными инструментами и библиотеками для машинного и глубокого обучения (Numpy, Pandas, PyTorch, LightGBM, LangChain, LangGraph) владение инструментами совместной разработки (Git, JIRA и др.).  Будет плюсом:  опыт работы с технологиями Big Data (например, GreenPlum, Hadoop). Условия  комфортный современный офис рядом с м. Кутузовская гибридный формат ежегодный пересмотр зарплаты и годовая премия корпоративный спортзал и зоны отдыха уникальная система обучения Сбера для профессионального и карьерного развития расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров вознаграждение за рекомендацию друзей в команду Сбера."
